# tracer: nop
#
# entries-in-buffer/entries-written: 7656/7656   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-8769  [004] .... 156194.211117: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8770  [008] .... 156194.258991: tlb_flush: pages:7 reason:local mm shootdown (3)
    pcm-memory.x-8770  [008] .... 156194.259006: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [008] .... 156194.259046: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [008] .... 156194.259060: tlb_flush: pages:21 reason:local mm shootdown (3)
          <idle>-0     [008] d... 156194.259523: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [008] d... 156194.269395: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [008] d... 156194.269487: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [008] d... 156194.276557: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 156194.277213: tlb_flush: pages:-1 reason:flush on task switch (0)
    tmux: server-7041  [009] .... 156194.277333: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [008] .... 156194.277344: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [008] .... 156194.277377: tlb_flush: pages:1 reason:local mm shootdown (3)
          <idle>-0     [009] d... 156194.277400: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8770  [008] .... 156194.277661: tlb_flush: pages:1 reason:local mm shootdown (3)
          <idle>-0     [009] d... 156194.278036: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 156194.278129: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 156194.278134: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 156194.278190: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 156194.278218: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [008] d... 156194.278262: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 156194.278298: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 156194.278299: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 156194.278382: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 156194.278405: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 156194.278411: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 156194.278421: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8770  [002] .... 156194.278523: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278540: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278552: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278563: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278575: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278586: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278598: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278609: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278620: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278631: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278643: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278654: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278666: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278677: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278688: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278699: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278711: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278743: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278755: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278766: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278777: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278789: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278800: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278811: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278821: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278833: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278846: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278857: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278868: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278879: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278891: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278901: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278914: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278925: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278936: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278948: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278959: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278970: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278980: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.278991: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279002: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279013: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279024: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279035: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279046: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279056: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279067: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279078: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279089: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279100: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279110: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279123: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279134: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279145: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279156: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279167: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279178: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279188: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279199: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279210: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279220: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279231: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279242: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279252: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279265: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279276: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279287: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279298: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279309: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279320: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279331: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279342: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279353: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279364: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279375: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279386: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279397: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279408: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279419: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279430: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279441: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279452: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279464: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279475: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279486: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279497: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279508: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279519: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279530: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279541: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279552: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279563: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279574: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279585: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279596: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279607: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279618: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279629: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279640: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279651: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279662: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279673: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279684: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279695: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279706: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279727: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279739: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279751: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279763: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279774: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279785: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279797: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279809: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279820: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279832: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279843: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279854: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279866: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279877: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279888: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279899: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279910: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279921: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279933: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279944: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279955: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279966: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279977: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.279989: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280000: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280011: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280022: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280034: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280046: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280057: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280068: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280079: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280090: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280101: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280112: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280123: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280134: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280145: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280156: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280167: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280179: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280190: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280201: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280212: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280224: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280235: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280246: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280257: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280268: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280279: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280290: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280301: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280312: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280324: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280335: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280346: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280357: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280368: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280379: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280390: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280401: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280412: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280423: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280434: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280445: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280456: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280467: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280478: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280489: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280500: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280512: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280523: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280534: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280545: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280556: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280567: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280578: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280589: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280600: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280612: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280623: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280634: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280645: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280656: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280667: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280678: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280690: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280701: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280720: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280732: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280744: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280756: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280767: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280778: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280789: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280800: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280811: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280823: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280835: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280846: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280858: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280869: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280880: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280891: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280902: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280914: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280925: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280936: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8770  [002] .... 156194.280947: tlb_flush: pages:1 reason:local mm shootdown (3)
