# tracer: nop
#
# entries-in-buffer/entries-written: 7500/7500   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-8656  [008] .... 155938.662660: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 155938.714791: tlb_flush: pages:-1 reason:flush on task switch (0)
    tmux: server-7041  [000] .... 155938.714809: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [001] .... 155938.714918: tlb_flush: pages:1 reason:local mm shootdown (3)
          <idle>-0     [000] d... 155938.714950: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8657  [001] .... 155938.714953: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [001] .... 155938.715224: tlb_flush: pages:1 reason:local mm shootdown (3)
          <idle>-0     [000] d... 155938.715297: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 155938.715748: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 155938.715761: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 155938.715812: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 155938.715821: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 155938.715833: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [011] d... 155938.715835: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 155938.715842: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [006] d... 155938.715897: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [006] d... 155938.715918: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [006] d... 155938.715941: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [006] d... 155938.715950: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8657  [011] .... 155938.716030: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716046: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716060: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716071: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716082: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716093: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716105: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716122: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716134: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716145: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716156: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716168: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716179: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716190: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716202: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716213: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716225: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716236: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716248: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716258: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716270: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716281: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716292: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716304: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716315: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716327: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716371: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716385: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716397: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716408: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716420: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716431: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716445: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716457: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716467: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716478: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716489: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716500: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716512: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716523: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716533: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716544: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716555: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716566: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716576: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716587: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716598: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716609: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716620: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716631: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716641: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716652: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716663: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716674: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716685: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716696: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716706: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716717: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716728: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716739: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716749: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716760: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716771: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716782: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716795: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716806: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716817: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716829: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716840: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716851: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716864: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716876: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716887: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716899: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716910: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716922: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716933: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716945: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716956: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716968: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716980: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.716992: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717004: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717015: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717026: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717037: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717049: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717060: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717071: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717083: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717094: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717105: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717117: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717129: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717140: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717152: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717163: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717174: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717185: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717196: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717208: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717220: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717231: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717242: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717253: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717264: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717276: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717287: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717300: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717312: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717323: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717343: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717357: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717674: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717688: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717700: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717712: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717723: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717735: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717747: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717759: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717771: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717784: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717796: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717807: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717819: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717830: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717842: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717853: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717864: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717876: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717887: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717898: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717910: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717921: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717933: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717946: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717958: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717969: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717980: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.717991: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718003: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718015: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718026: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718038: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718049: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718060: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718071: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718083: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718095: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718107: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718118: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718129: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718141: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718152: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718163: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718174: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718186: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718197: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718208: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718220: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718231: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718243: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718255: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718266: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718277: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718289: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718300: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718312: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718323: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718344: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718357: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718369: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718381: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718392: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718403: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718415: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718426: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718438: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718449: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718461: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718472: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718484: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718496: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718507: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718519: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718530: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718541: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718553: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718564: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718575: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718587: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718598: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718609: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718620: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718631: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718642: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718654: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718665: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718676: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718687: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718698: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718709: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718721: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718732: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718743: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718754: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718765: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718777: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718788: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718800: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718811: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718822: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8657  [011] .... 155938.718833: tlb_flush: pages:1 reason:local mm shootdown (3)
