# tracer: nop
#
# entries-in-buffer/entries-written: 10325/10325   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-3017  [008] .... 144203.867431: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-3016  [006] .... 144215.302930: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.302931: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.302931: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.302931: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.302931: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.302977: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.302978: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.302978: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.302978: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.302979: tlb_flush: pages:-1 reason:remote shootdown (1)
   rs:main Q:Reg-3978  [007] d... 144215.302981: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-3016  [006] .... 144215.303016: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3027  [009] d.h. 144215.303017: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3026  [008] d.h. 144215.303017: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303017: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303017: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [007] d... 144215.303028: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-3016  [006] .... 144215.303063: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303064: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303064: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303064: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303064: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303101: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303103: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303103: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303103: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303103: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303148: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303149: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303149: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303149: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303150: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303187: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303188: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303188: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303188: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303188: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303233: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303234: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303234: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303234: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303234: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303271: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303273: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303273: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303273: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303273: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303317: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303318: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303318: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303319: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303319: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303356: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303357: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303357: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303357: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303357: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303402: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303403: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303403: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303403: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303404: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303441: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303442: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303442: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303442: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303442: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303487: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303488: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303488: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303489: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303489: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303526: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303527: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303527: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303527: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303527: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303572: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303573: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303573: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303574: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303574: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303611: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303612: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303612: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303612: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303612: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303657: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303658: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303658: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303658: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303659: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303695: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303697: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303697: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303697: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303697: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303742: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3027  [009] d.h. 144215.303743: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3026  [008] d.h. 144215.303743: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303743: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303744: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303780: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303782: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303782: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303782: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303782: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303830: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303831: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303831: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303832: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303832: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303869: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303870: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303870: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303870: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303870: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303916: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.303917: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.303917: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303917: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303917: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.303955: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3027  [009] d.h. 144215.303956: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3026  [008] d.h. 144215.303956: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.303956: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.303956: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304001: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304002: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304002: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304003: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304003: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304040: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304041: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304041: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304041: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304042: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304086: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304087: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304087: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304087: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304088: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304125: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304126: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304126: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304126: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304126: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304171: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304173: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304173: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304173: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304173: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304210: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304211: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304211: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304212: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304212: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304256: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304257: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304257: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304258: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304258: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304295: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304296: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304296: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304297: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304297: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304342: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304343: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304343: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304343: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304343: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304380: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304382: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304382: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304382: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304382: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304427: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304428: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304429: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304429: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304429: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304466: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304467: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304467: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304468: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304468: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304513: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304514: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304514: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304514: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304514: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304552: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304553: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304553: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304553: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304553: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304599: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304600: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304600: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304600: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304600: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304637: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304638: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304638: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304638: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304639: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304683: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304684: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304684: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304685: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304685: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304722: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304723: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304723: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304724: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304724: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304768: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3027  [009] d.h. 144215.304770: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3026  [008] d.h. 144215.304770: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304770: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304770: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304807: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304808: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304808: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304808: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304808: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304856: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304857: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304857: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304858: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304858: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304895: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304896: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304897: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304897: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304897: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304942: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304943: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304943: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304944: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304944: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.304981: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.304982: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.304982: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.304982: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.304983: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.305029: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.305030: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.305030: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.305030: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.305031: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.305068: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.305069: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.305069: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.305069: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.305070: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.305115: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.305116: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.305116: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.305116: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.305116: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.305153: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.305155: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.305155: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.305155: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.305155: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.305200: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.305201: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.305201: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.305201: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.305201: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.305239: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.305240: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.305240: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.305240: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.305240: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.305284: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.305285: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.305286: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.305286: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.305286: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.305323: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3026  [008] d.h. 144215.305324: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3027  [009] d.h. 144215.305324: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3025  [010] d.h. 144215.305324: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3028  [011] d.h. 144215.305325: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3016  [006] .... 144215.305370: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3027  [009] d.h. 144215.305371: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3026  [008] d.h. 144215.305371: tlb_flush: pages:-1 reason:remote shootdown (1)
