# tracer: nop
#
# entries-in-buffer/entries-written: 9195/9195   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-6769  [008] .... 152457.085417: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 152457.085501: tlb_flush: pages:-1 reason:flush on task switch (0)
           <...>-52041 [009] .... 152457.086061: tlb_flush: pages:-1 reason:local mm shootdown (3)
          <idle>-0     [003] d... 152457.086111: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 152457.086350: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 152457.086357: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 152457.086367: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 152457.086453: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 152457.093824: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 152457.094220: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 152457.094255: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-6770  [005] .... 152457.094312: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-6770  [005] .... 152457.094622: tlb_flush: pages:2 reason:local mm shootdown (3)
    pcm-memory.x-6770  [005] .... 152457.094624: tlb_flush: pages:-1 reason:local mm shootdown (3)
          <idle>-0     [005] d... 152457.094696: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 152457.094783: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 152457.094943: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 152457.095146: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 152457.095208: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 152457.095391: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 152457.095459: tlb_flush: pages:-1 reason:flush on task switch (0)
