# tracer: nop
#
# entries-in-buffer/entries-written: 11120/11120   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
           <...>-8312  [009] .... 155426.838140: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 155426.838218: tlb_flush: pages:-1 reason:flush on task switch (0)
           <...>-52041 [010] .... 155426.838771: tlb_flush: pages:-1 reason:local mm shootdown (3)
          <idle>-0     [004] d... 155426.838834: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 155426.839380: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.839425: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [004] d... 155426.839435: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.839508: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.851718: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.851808: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.851845: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8313  [005] .... 155426.851901: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8313  [005] .... 155426.852217: tlb_flush: pages:2 reason:local mm shootdown (3)
    pcm-memory.x-8313  [005] .... 155426.852219: tlb_flush: pages:-1 reason:local mm shootdown (3)
          <idle>-0     [005] d... 155426.852297: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.852388: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 155426.852508: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.853086: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 155426.853129: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.859723: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.859823: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.867944: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.868053: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.868574: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.868726: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.872765: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.873134: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.873913: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8313  [005] .... 155426.874041: tlb_flush: pages:4 reason:local mm shootdown (3)
    pcm-memory.x-8313  [005] .... 155426.874067: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8313  [005] .... 155426.874086: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8313  [005] .... 155426.874748: tlb_flush: pages:7 reason:local mm shootdown (3)
    pcm-memory.x-8313  [005] .... 155426.874763: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8313  [005] .... 155426.874789: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8313  [005] .... 155426.874802: tlb_flush: pages:21 reason:local mm shootdown (3)
          <idle>-0     [005] d... 155426.874969: tlb_flush: pages:-1 reason:flush on task switch (0)
     kworker/5:2-25697 [005] d... 155426.883285: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.883384: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 155426.890445: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 155426.891015: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8313  [005] .... 155426.891129: tlb_flush: pages:1 reason:local mm shootdown (3)
    pcm-memory.x-8313  [005] .... 155426.891166: tlb_flush: pages:1 reason:local mm shootdown (3)
    tmux: server-7041  [002] .... 155426.891209: tlb_flush: pages:1 reason:local mm shootdown (3)
          <idle>-0     [002] d... 155426.891240: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-8313  [005] .... 155426.891436: tlb_flush: pages:1 reason:local mm shootdown (3)
          <idle>-0     [002] d... 155426.891511: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 155426.891949: tlb_flush: pages:-1 reason:flush on task switch (0)
