# tracer: nop
#
# entries-in-buffer/entries-written: 8439/8439   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-6581  [010] .... 152069.378796: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-6580  [002] .... 152091.295218: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295219: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.295292: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295294: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.295357: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295359: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.295431: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295433: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.295497: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295498: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.295571: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295572: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.295636: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295638: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.295710: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295712: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.295776: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295777: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .N.. 152091.295857: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.295859: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296219: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296221: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296270: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296272: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296314: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296316: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296365: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296366: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296409: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296410: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296460: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296461: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296504: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296506: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296555: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296556: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296599: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296600: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296649: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296651: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296693: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296695: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296743: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296744: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296788: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296789: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296842: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296843: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296887: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296888: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296937: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296938: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.296981: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.296983: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297032: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297034: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297077: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297078: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297127: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297129: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297171: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297173: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297222: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297223: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297266: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297267: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297316: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297318: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297361: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297362: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297411: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297412: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297455: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297456: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297506: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297507: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297550: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297551: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297601: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297602: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297645: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297646: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297695: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297696: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297739: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297740: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297790: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297791: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297837: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297838: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297888: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297889: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297932: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297933: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.297982: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.297983: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298027: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298028: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298077: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298079: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298121: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298122: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298172: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298173: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298216: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298217: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298266: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298268: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298311: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298312: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298361: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298362: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298405: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298407: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298456: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298457: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298500: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298501: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298551: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298552: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298595: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298596: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298646: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298647: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298690: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298691: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298740: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298742: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298785: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298786: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298838: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298840: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298883: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298884: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298934: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298936: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.298978: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.298980: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299029: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299031: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299073: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299074: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299123: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299125: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299168: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299169: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299218: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299219: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299262: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299263: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299312: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299314: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299356: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299358: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299407: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299408: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299451: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299452: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299502: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299503: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299546: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299548: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299597: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299598: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299641: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299642: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299691: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299693: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299736: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299737: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299787: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299788: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299834: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299835: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299886: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299887: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299930: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299931: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.299980: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.299981: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300025: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300026: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300075: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300076: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300119: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300120: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300169: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300170: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300213: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300214: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300263: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300264: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300307: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300308: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300357: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300359: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300401: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300402: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300452: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300453: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300495: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300497: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300546: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300547: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300590: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300591: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300641: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300642: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300685: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300686: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300735: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300736: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300780: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300781: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300832: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300834: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300877: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300878: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300928: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300929: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.300971: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.300973: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301022: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301024: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301066: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301068: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301117: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301119: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301161: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301163: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301212: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301213: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301256: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301258: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301307: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301308: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301351: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301352: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301402: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301403: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301446: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301447: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301496: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301498: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301540: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301542: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301591: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301593: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301635: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301637: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301686: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301687: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301730: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301731: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301781: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301782: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301827: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301829: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301878: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301880: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301922: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301924: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.301973: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.301975: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302018: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302019: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302068: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302070: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302112: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302113: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302163: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302164: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302207: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302208: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302257: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302258: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302301: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302302: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302352: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302353: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302395: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302397: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302446: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302448: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302490: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-6589  [009] d.h. 152091.302492: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-6580  [002] .... 152091.302541: tlb_flush: pages:-1 reason:remote ipi send (4)
