# tracer: nop
#
# entries-in-buffer/entries-written: 12028/12028   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-4642  [001] .... 147627.335747: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-4643  [011] d... 147633.399318: tlb_flush: pages:-1 reason:flush on task switch (0)
     jbd2/dm-3-8-3527  [011] d... 147633.399376: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-4643  [011] d... 147633.399459: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [001] .... 147633.737930: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4650  [009] d.h. 147633.737938: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147633.737938: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147633.737938: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147633.737938: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147633.737938: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147633.737938: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [001] d... 147633.738592: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147633.738947: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 147633.738967: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147633.739033: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147633.739051: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147633.739088: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [003] .... 147634.238961: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4654  [008] d.h. 147634.238971: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147634.238971: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147634.238971: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147634.238971: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147634.238971: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147634.238971: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [003] d... 147634.239612: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147634.239691: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147634.239702: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147634.239742: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147634.239763: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147634.239783: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147634.399588: tlb_flush: pages:-1 reason:flush on task switch (0)
           <...>-86    [011] d... 147634.399631: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147634.399676: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147634.399764: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147634.399781: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147634.399860: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147634.399878: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-4643  [011] d... 147634.399990: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147634.603360: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147634.603918: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [004] .... 147634.739695: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4653  [007] d.h. 147634.739703: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147634.739703: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147634.739703: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147634.739703: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147634.739703: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147634.739703: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [004] d... 147634.740659: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147634.740725: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [004] d... 147634.740732: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147634.740797: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147634.740799: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147634.740850: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [005] .... 147635.240735: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4650  [009] d.h. 147635.240743: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147635.240743: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147635.240743: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147635.240743: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147635.240743: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147635.240743: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [005] d... 147635.241676: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147635.242038: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147635.242058: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147635.242095: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147635.242110: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147635.242157: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147635.400109: tlb_flush: pages:-1 reason:flush on task switch (0)
           <...>-86    [011] d... 147635.400142: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147635.400187: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147635.400273: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147635.400291: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147635.400369: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147635.400386: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-4643  [011] d... 147635.400511: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4653  [007] d... 147635.413670: tlb_flush: pages:-1 reason:flush on task switch (0)
    tmux: server-7041  [007] d... 147635.413748: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [000] .... 147635.742034: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4650  [009] d.h. 147635.742042: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147635.742043: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147635.742043: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147635.742043: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147635.742043: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147635.742043: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [000] d... 147635.742709: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147635.742782: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147635.742785: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147635.742860: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147635.742865: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147635.742920: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [001] .... 147636.242786: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4653  [007] d.h. 147636.242795: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147636.242795: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147636.242795: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147636.242795: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147636.242795: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147636.242795: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [001] d... 147636.243731: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147636.243796: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 147636.243810: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147636.243873: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147636.243883: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147636.243938: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147636.400633: tlb_flush: pages:-1 reason:flush on task switch (0)
           <...>-86    [011] d... 147636.400667: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147636.400714: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147636.400801: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147636.401116: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147636.401162: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147636.401172: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-4643  [011] d... 147636.401288: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [002] .... 147636.743820: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4650  [009] d.h. 147636.743828: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147636.743828: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147636.743828: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147636.743828: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147636.743828: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147636.743828: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [002] d... 147636.744766: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147636.744838: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147636.744845: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147636.744917: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [004] d... 147636.744919: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [004] d... 147636.744974: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [003] .... 147637.244848: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147637.244856: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147637.244856: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147637.244856: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147637.244856: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147637.244856: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147637.244856: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [003] d... 147637.245785: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [004] d... 147637.245852: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147637.245867: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [004] d... 147637.245931: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147637.245940: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147637.245995: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 147637.391440: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147637.391465: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147637.391465: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 147637.391503: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [002] d... 147637.391509: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147637.391538: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147637.401417: tlb_flush: pages:-1 reason:flush on task switch (0)
           <...>-86    [011] d... 147637.401457: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147637.401504: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147637.401599: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147637.401610: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147637.401684: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147637.401699: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-4643  [011] d... 147637.401838: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [004] .... 147637.745872: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147637.745880: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147637.745880: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147637.745880: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147637.745880: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147637.745880: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147637.745880: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [004] d... 147637.746824: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147637.747182: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [004] d... 147637.747203: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147637.747245: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147637.747260: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147637.747294: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [005] .... 147638.247189: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4652  [010] d.h. 147638.247197: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.247197: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147638.247197: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.247197: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.247197: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.247197: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [005] d... 147638.247855: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147638.248217: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147638.248235: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 147638.248276: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147638.248292: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 147638.248324: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147638.401958: tlb_flush: pages:-1 reason:flush on task switch (0)
           <...>-86    [011] d... 147638.401992: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147638.402040: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [000] d... 147638.402127: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147638.402145: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-4655  [011] d... 147638.402222: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147638.402239: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-4643  [011] d... 147638.402377: tlb_flush: pages:-1 reason:flush on task switch (0)
     jbd2/dm-3-8-3527  [011] d... 147638.402433: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-4643  [011] d... 147638.402515: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [000] .... 147638.748122: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4653  [007] d.h. 147638.748130: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147638.748130: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748130: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748130: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748130: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748131: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.748220: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.748223: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.748223: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748223: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748224: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748224: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748224: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.748299: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.748302: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.748302: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748302: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748303: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748303: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748303: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.748390: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4653  [007] d.h. 147638.748393: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4651  [006] d.h. 147638.748393: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748393: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748393: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748393: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748394: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.748468: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.748470: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.748471: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748471: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748471: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748471: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748472: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.748557: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.748559: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.748560: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748560: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748560: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748561: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748561: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.748635: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.748638: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.748638: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748638: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748638: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748638: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748639: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.748724: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.748726: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.748727: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748727: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748727: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748728: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748728: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.748802: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.748805: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748805: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.748805: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748805: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748805: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748806: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [005] d... 147638.748913: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [000] .... 147638.748914: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.748918: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.748918: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748918: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748919: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748919: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748919: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [001] d... 147638.748987: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [005] d... 147638.748991: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [000] .... 147638.748994: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.748997: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.748997: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.748997: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.748997: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.748998: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.748998: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.749085: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.749087: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.749087: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.749087: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.749088: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.749088: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.749088: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [003] d... 147638.749092: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [001] d... 147638.749097: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147638.749148: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [000] .... 147638.749162: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.749165: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.749165: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.749165: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.749165: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.749166: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.749166: tlb_flush: pages:-1 reason:remote shootdown (1)
          <idle>-0     [003] d... 147638.749196: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [003] d... 147638.749236: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-4640  [000] .... 147638.749252: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.749255: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.749255: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4654  [008] d.h. 147638.749255: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4650  [009] d.h. 147638.749255: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4652  [010] d.h. 147638.749256: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4655  [011] d.h. 147638.749256: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-4640  [000] .... 147638.749330: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-4651  [006] d.h. 147638.749333: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-4653  [007] d.h. 147638.749333: tlb_flush: pages:-1 reason:remote shootdown (1)
