# tracer: nop
#
# entries-in-buffer/entries-written: 5866/5866   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-6862  [009] .... 152591.454424: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [008] d... 152591.454459: tlb_flush: pages:-1 reason:flush on task switch (0)
           <...>-52041 [008] .... 152591.454832: tlb_flush: pages:-1 reason:local mm shootdown (3)
          <idle>-0     [009] d... 152591.454888: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [008] d... 152591.455071: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [009] d... 152591.455103: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.455116: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.455180: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.455251: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-6863  [010] .... 152591.455291: tlb_flush: pages:-1 reason:flush on task switch (0)
    pcm-memory.x-6863  [010] .... 152591.455521: tlb_flush: pages:2 reason:local mm shootdown (3)
    pcm-memory.x-6863  [010] .... 152591.455524: tlb_flush: pages:-1 reason:local mm shootdown (3)
          <idle>-0     [010] d... 152591.455598: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.455733: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [008] d... 152591.455829: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.456071: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [008] d... 152591.456447: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.456448: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.456486: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.460890: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.461017: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.470095: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.470208: tlb_flush: pages:-1 reason:flush on task switch (0)
          <idle>-0     [010] d... 152591.470734: tlb_flush: pages:-1 reason:flush on task switch (0)
